Name,Layer,NUMMER,Position X,Position Y,Position Z
NivPunkt,PL02_Messpunkte,212.24,3490085.3765,5627295.3661,0.0000
NivPunkt,PL02_Messpunkte,211.98,3490082.9876,5627299.5265,0.0000
NivPunkt,PL02_Messpunkte,212.17,3490083.8296,5627295.9392,0.0000
NivPunkt,PL01_Messpunkte,210.71,3490096.2455,5627365.2228,0.0000
NivPunkt,PL01_Messpunkte,210.55,3490094.3237,5627365.7805,0.0000
NivPunkt,PL01_Messpunkte,210.61,3490097.8988,5627368.4734,0.0000
NivPunkt,PL02_Messpunkte,211.77,3490075.7262,5627297.0428,0.0000
NivPunkt,PL02_Messpunkte,211.73,3490074.9160,5627297.5081,0.0000
NivPunkt,PL01_Messpunkte,210.16,3490103.1307,5627381.2679,0.0000
NivPunkt,PL01_Messpunkte,210.38,3490101.6452,5627376.6823,0.0000
NivPunkt,PL01_Messpunkte,210.30,3490099.6001,5627376.9164,0.0000
NivPunkt,PL01_Messpunkte,210.38,3490103.5175,5627376.6441,0.0000
NivPunkt,PL01_Messpunkte,210.18,3490100.9726,5627381.5651,0.0000
NivPunkt,PL01_Messpunkte,210.13,3490099.5248,5627382.1161,0.0000
NivPunkt,PL02_Messpunkte,211.77,3490075.0989,5627296.4386,0.0000
NivPunkt,PL02_Messpunkte,209.95,3490090.8500,5627377.4728,0.0000
NivPunkt,PL02_Messpunkte,209.91,3490089.3556,5627377.8511,0.0000
NivPunkt,PL02_Messpunkte,209.96,3490089.2504,5627376.8625,0.0000
NivPunkt,PL02_Messpunkte,210.00,3490091.0846,5627376.1013,0.0000
NivPunkt,PL02_Messpunkte,209.90,3490090.1473,5627376.4395,0.0000
NivPunkt,PL02_Messpunkte,201.60,3490074.6520,5627298.7088,0.0000
NivPunkt,PL02_Messpunkte,201.57,3490073.8937,5627297.5837,0.0000
NivPunkt,PL02_Messpunkte,211.77,3490075.9071,5627297.6585,0.0000
NivPunkt,PL02_Messpunkte,201.61,3490074.7302,5627297.6801,0.0000
NivPunkt,PL02_Messpunkte,201.60,3490073.7751,5627298.6047,0.0000
NivPunkt,PL02_Messpunkte,201.60,3490074.3085,5627298.1024,0.0000
NivPunkt,PL01_Messpunkte,210.46,3490103.7674,5627373.8088,0.0000
NivPunkt,PL01_Messpunkte,209.73,3490093.0796,5627388.1640,0.0000
NivPunkt,PL01_Messpunkte,209.53,3490089.9640,5627389.3225,0.0000
NivPunkt,PL01_Messpunkte,209.61,3490086.8933,5627388.9863,0.0000
NivPunkt,PL01_Messpunkte,209.76,3490091.3029,5627385.2634,0.0000
NivPunkt,PL01_Messpunkte,209.71,3490088.7425,5627388.2579,0.0000
NivPunkt,PL01_Messpunkte,209.60,3490091.9393,5627389.7480,0.0000
NivPunkt,PL01_Messpunkte,209.45,3490090.0253,5627393.3270,0.0000
NivPunkt,PL01_Messpunkte,209.38,3490090.4175,5627395.1264,0.0000
NivPunkt,PL01_Messpunkte,209.51,3490091.7060,5627392.8024,0.0000
NivPunkt,PL01_Messpunkte,209.61,3490093.0778,5627391.1725,0.0000
NivPunkt,PL01_Messpunkte,209.42,3490087.0996,5627391.9424,0.0000
NivPunkt,PL01_Messpunkte,209.92,3490093.5421,5627383.2119,0.0000
NivPunkt,PL01_Messpunkte,210.63,3490101.8810,5627370.3728,0.0000
NivPunkt,PL01_Messpunkte,210.53,3490099.7873,5627371.2291,0.0000
NivPunkt,PL01_Messpunkte,210.61,3490103.9390,5627370.2842,0.0000
NivPunkt,PL01_Messpunkte,210.43,3490101.4031,5627374.1419,0.0000
NivPunkt,PL01_Messpunkte,210.43,3490097.8614,5627373.8562,0.0000
NivPunkt,PL01_Messpunkte,210.71,3490106.9427,5627361.8699,0.0000
NivPunkt,PL01_Messpunkte,209.99,3490090.8033,5627379.7868,0.0000
NivPunkt,PL01_Messpunkte,209.94,3490091.2497,5627381.5707,0.0000
NivPunkt,PL01_Messpunkte,210.06,3490094.0760,5627379.4150,0.0000
NivPunkt,PL01_Messpunkte,210.71,3490103.8345,5627362.8826,0.0000
NivPunkt,PL01_Messpunkte,210.61,3490101.0223,5627363.8242,0.0000
NivPunkt,PL02_Messpunkte,210.04,3490091.2237,5627375.1712,0.0000
NivPunkt,PL02_Messpunkte,210.41,3490081.5647,5627356.5174,0.0000
NivPunkt,PL02_Messpunkte,210.39,3490081.9259,5627356.7299,0.0000
NivPunkt,PL02_Messpunkte,210.44,3490081.4194,5627356.8705,0.0000
NivPunkt,PL02_Messpunkte,210.38,3490080.5364,5627357.0160,0.0000
NivPunkt,PL02_Messpunkte,210.40,3490081.4382,5627356.7284,0.0000
NivPunkt,PL02_Messpunkte,210.41,3490082.5646,5627357.2263,0.0000
NivPunkt,PL02_Messpunkte,210.54,3490082.3505,5627354.9632,0.0000
NivPunkt,PL02_Messpunkte,210.44,3490082.5298,5627354.7497,0.0000
NivPunkt,PL02_Messpunkte,210.46,3490082.3655,5627355.2386,0.0000
NivPunkt,PL02_Messpunkte,210.49,3490081.0555,5627356.4294,0.0000
NivPunkt,PL02_Messpunkte,210.40,3490081.1401,5627356.1317,0.0000
NivPunkt,PL02_Messpunkte,210.39,3490081.0295,5627357.3215,0.0000
NivPunkt,PL02_Messpunkte,211.05,3490100.9446,5627347.4317,0.0000
NivPunkt,PL02_Messpunkte,210.33,3490079.9262,5627357.9687,0.0000
NivPunkt,PL02_Messpunkte,211.01,3490099.0415,5627348.2422,0.0000
NivPunkt,PL02_Messpunkte,211.00,3490100.1076,5627349.1662,0.0000
NivPunkt,PL02_Messpunkte,210.99,3490098.9176,5627349.7162,0.0000
NivPunkt,PL02_Messpunkte,210.39,3490080.9979,5627358.1612,0.0000
NivPunkt,PL02_Messpunkte,210.37,3490081.9896,5627358.1079,0.0000
NivPunkt,PL02_Messpunkte,210.34,3490081.1590,5627357.5988,0.0000
NivPunkt,PL02_Messpunkte,210.33,3490081.2488,5627359.2513,0.0000
NivPunkt,PL02_Messpunkte,210.43,3490081.0269,5627358.4597,0.0000
NivPunkt,PL02_Messpunkte,210.33,3490080.6089,5627358.6069,0.0000
NivPunkt,PL02_Messpunkte,210.52,3490083.1931,5627354.6194,0.0000
NivPunkt,PL02_Messpunkte,210.35,3490102.0447,5627362.8505,0.0000
NivPunkt,PL02_Messpunkte,210.24,3490104.4203,5627363.0453,0.0000
NivPunkt,PL02_Messpunkte,210.17,3490103.9720,5627362.1587,0.0000
NivPunkt,PL02_Messpunkte,210.66,3490096.0559,5627356.0974,0.0000
NivPunkt,PL02_Messpunkte,210.23,3490106.4215,5627361.3358,0.0000
NivPunkt,PL02_Messpunkte,210.32,3490106.8813,5627363.1305,0.0000
NivPunkt,PL02_Messpunkte,210.05,3490089.2641,5627373.7550,0.0000
NivPunkt,PL02_Messpunkte,210.03,3490089.4762,5627375.1693,0.0000
NivPunkt,PL02_Messpunkte,210.09,3490091.1305,5627373.9326,0.0000
NivPunkt,PL02_Messpunkte,210.21,3490105.0118,5627364.4937,0.0000
NivPunkt,PL02_Messpunkte,210.14,3490102.8051,5627364.4517,0.0000
NivPunkt,PL02_Messpunkte,210.65,3490094.6650,5627355.7432,0.0000
NivPunkt,PL02_Messpunkte,210.52,3490085.9874,5627356.1475,0.0000
NivPunkt,PL02_Messpunkte,210.46,3490084.1665,5627356.4645,0.0000
NivPunkt,PL02_Messpunkte,210.51,3490083.9876,5627354.8966,0.0000
NivPunkt,PL02_Messpunkte,210.37,3490084.5207,5627358.2842,0.0000
NivPunkt,PL02_Messpunkte,210.40,3490082.7759,5627357.0157,0.0000
NivPunkt,PL02_Messpunkte,210.58,3490084.3089,5627355.8337,0.0000
NivPunkt,PL02_Messpunkte,210.69,3490095.6642,5627355.4117,0.0000
NivPunkt,PL02_Messpunkte,210.78,3490094.3269,5627355.5494,0.0000
NivPunkt,PL02_Messpunkte,210.69,3490096.9449,5627353.9400,0.0000
NivPunkt,PL02_Messpunkte,210.61,3490084.0485,5627355.4559,0.0000
NivPunkt,PL02_Messpunkte,210.63,3490083.9960,5627355.3590,0.0000
NivPunkt,PL02_Messpunkte,211.15,3490071.0762,5627320.6944,0.0000
NivPunkt,PL03_Messpunkte,210.64,3490087.4933,5627344.8442,0.0000
NivPunkt,PL03_Messpunkte,210.64,3490086.8324,5627344.7469,0.0000
NivPunkt,PL03_Messpunkte,210.60,3490085.4301,5627345.4652,0.0000
NivPunkt,PL03_Messpunkte,210.28,3490080.1503,5627358.1514,0.0000
NivPunkt,PL03_Messpunkte,210.30,3490081.1285,5627357.2349,0.0000
NivPunkt,PL03_Messpunkte,210.74,3490086.3372,5627344.3211,0.0000
NivPunkt,PL03_Messpunkte,210.69,3490085.8169,5627343.0748,0.0000
NivPunkt,PL03_Messpunkte,210.67,3490084.8343,5627343.1200,0.0000
NivPunkt,PL03_Messpunkte,210.74,3490086.3340,5627342.5836,0.0000
NivPunkt,PL03_Messpunkte,210.64,3490085.9217,5627344.1360,0.0000
NivPunkt,PL03_Messpunkte,210.71,3490085.5522,5627344.2099,0.0000
NivPunkt,PL03_Messpunkte,210.37,3490081.1710,5627356.1026,0.0000
NivPunkt,PL03_Messpunkte,210.39,3490083.7210,5627355.8319,0.0000
NivPunkt,PL03_Messpunkte,210.40,3490084.3821,5627358.1752,0.0000
NivPunkt,PL03_Messpunkte,210.38,3490082.8445,5627356.7124,0.0000
NivPunkt,PL03_Messpunkte,210.36,3490082.2596,5627355.6116,0.0000
NivPunkt,PL03_Messpunkte,210.36,3490082.4961,5627355.6278,0.0000
NivPunkt,PL03_Messpunkte,210.44,3490085.3998,5627356.6614,0.0000
NivPunkt,PL03_Messpunkte,210.36,3490083.0676,5627360.1396,0.0000
NivPunkt,PL03_Messpunkte,210.30,3490082.3821,5627357.0722,0.0000
NivPunkt,PL03_Messpunkte,210.42,3490084.2146,5627358.6700,0.0000
NivPunkt,PL03_Messpunkte,210.37,3490082.7918,5627357.0796,0.0000
NivPunkt,PL03_Messpunkte,210.38,3490081.3844,5627359.2932,0.0000
NivPunkt,PL03_Messpunkte,210.72,3490084.7111,5627342.6485,0.0000
NivPunkt,PL03_Messpunkte,210.76,3490083.4896,5627342.8904,0.0000
NivPunkt,PL03_Messpunkte,210.73,3490083.2304,5627343.3922,0.0000
NivPunkt,PL03_Messpunkte,210.74,3490084.1866,5627342.6778,0.0000
NivPunkt,PL03_Messpunkte,210.75,3490083.0678,5627342.3852,0.0000
NivPunkt,PL03_Messpunkte,210.80,3490083.2177,5627342.5715,0.0000
NivPunkt,PL03_Messpunkte,210.71,3490084.4882,5627343.0351,0.0000
NivPunkt,PL03_Messpunkte,210.73,3490083.6994,5627345.1347,0.0000
NivPunkt,PL03_Messpunkte,210.79,3490079.0114,5627336.1328,0.0000
NivPunkt,PL03_Messpunkte,210.75,3490084.9643,5627344.6330,0.0000
NivPunkt,PL03_Messpunkte,210.76,3490083.9440,5627344.0738,0.0000
NivPunkt,PL03_Messpunkte,210.72,3490083.9992,5627344.1733,0.0000
NivPunkt,PL03_Messpunkte,210.70,3490083.3935,5627341.9416,0.0000
NivPunkt,PL03_Messpunkte,210.77,3490086.3640,5627340.1684,0.0000
NivPunkt,PL03_Messpunkte,210.84,3490084.9424,5627340.7496,0.0000
NivPunkt,PL03_Messpunkte,210.81,3490085.5669,5627340.9369,0.0000
NivPunkt,PL03_Messpunkte,210.76,3490086.4181,5627342.1935,0.0000
NivPunkt,PL03_Messpunkte,210.83,3490085.6820,5627341.7794,0.0000
NivPunkt,PL03_Messpunkte,210.74,3490084.3561,5627341.3332,0.0000
NivPunkt,PL03_Messpunkte,210.86,3490083.7331,5627341.1660,0.0000
NivPunkt,PL03_Messpunkte,210.71,3490083.2161,5627341.6784,0.0000
NivPunkt,PL03_Messpunkte,210.75,3490083.9153,5627341.4900,0.0000
NivPunkt,PL03_Messpunkte,210.91,3490084.6102,5627340.8070,0.0000
NivPunkt,PL03_Messpunkte,210.75,3490084.1112,5627340.8114,0.0000
NivPunkt,PL03_Messpunkte,210.36,3490081.4099,5627355.9503,0.0000
NivPunkt,PL04_Messpunkte,210.86,3490090.8645,5627338.3826,0.0000
NivPunkt,PL04_Messpunkte,210.86,3490091.0910,5627338.1922,0.0000
NivPunkt,PL04_Messpunkte,210.71,3490083.8631,5627344.9259,0.0000
NivPunkt,PL04_Messpunkte,210.70,3490083.4208,5627343.2712,0.0000
NivPunkt,PL04_Messpunkte,210.70,3490085.2917,5627344.5255,0.0000
NivPunkt,PL04_Messpunkte,210.87,3490090.7812,5627337.9276,0.0000
NivPunkt,PL04_Messpunkte,210.86,3490090.3397,5627338.5697,0.0000
NivPunkt,PL04_Messpunkte,210.75,3490079.0825,5627336.3038,0.0000
NivPunkt,PL04_Messpunkte,210.88,3490091.4946,5627338.2364,0.0000
NivPunkt,PL04_Messpunkte,210.88,3490090.0901,5627337.7055,0.0000
NivPunkt,PL04_Messpunkte,210.90,3490091.2455,5627337.3702,0.0000
NivPunkt,PL04_Messpunkte,210.68,3490084.8435,5627342.9394,0.0000
NivPunkt,PL04_Messpunkte,210.66,3490085.3178,5627342.4780,0.0000
NivPunkt,PL04_Messpunkte,210.66,3490086.6171,5627342.2878,0.0000
NivPunkt,PL04_Messpunkte,210.64,3490084.7242,5627342.6110,0.0000
NivPunkt,PL04_Messpunkte,210.68,3490085.7938,5627340.9897,0.0000
NivPunkt,PL04_Messpunkte,210.67,3490084.9113,5627341.6899,0.0000
NivPunkt,PL04_Messpunkte,210.57,3490085.0495,5627342.7244,0.0000
NivPunkt,PL04_Messpunkte,210.61,3490087.2117,5627344.1393,0.0000
NivPunkt,PL04_Messpunkte,210.58,3490085.6563,5627344.7594,0.0000
NivPunkt,PL04_Messpunkte,210.67,3490086.5983,5627343.9925,0.0000
NivPunkt,PL04_Messpunkte,210.70,3490085.9321,5627343.5414,0.0000
NivPunkt,PL04_Messpunkte,210.64,3490086.0693,5627343.6944,0.0000
NivPunkt,PL04_Messpunkte,210.76,3490078.7214,5627334.9365,0.0000
NivPunkt,PL04_Messpunkte,211.02,3490070.5207,5627321.7155,0.0000
NivPunkt,PL04_Messpunkte,211.06,3490069.9315,5627322.2614,0.0000
NivPunkt,PL04_Messpunkte,202.04,3490070.8240,5627321.5250,0.0000
NivPunkt,PL04_Messpunkte,202.07,3490071.4623,5627320.2934,0.0000
NivPunkt,PL04_Messpunkte,202.06,3490071.6233,5627321.3237,0.0000
NivPunkt,PL04_Messpunkte,211.03,3490070.7733,5627322.4257,0.0000
NivPunkt,PL03_Messpunkte,210.45,3490083.4700,5627354.6197,0.0000
NivPunkt,PL03_Messpunkte,210.39,3490082.5475,5627354.7579,0.0000
NivPunkt,PL04_Messpunkte,211.06,3490070.9863,5627323.1716,0.0000
NivPunkt,PL04_Messpunkte,202.05,3490071.5828,5627322.3148,0.0000
NivPunkt,PL04_Messpunkte,211.04,3490071.5176,5627322.3985,0.0000
NivPunkt,PL04_Messpunkte,211.04,3490070.0745,5627320.6195,0.0000
NivPunkt,PL04_Messpunkte,210.75,3490078.9993,5627334.4656,0.0000
NivPunkt,PL04_Messpunkte,210.92,3490087.7233,5627318.8423,0.0000
NivPunkt,PL04_Messpunkte,210.77,3490077.2810,5627334.9591,0.0000
NivPunkt,PL04_Messpunkte,210.74,3490077.9955,5627337.4534,0.0000
NivPunkt,PL04_Messpunkte,210.75,3490079.6806,5627336.9495,0.0000
NivPunkt,PL04_Messpunkte,210.94,3490087.2394,5627318.0578,0.0000
NivPunkt,PL04_Messpunkte,211.13,3490069.4622,5627318.5951,0.0000
NivPunkt,PL04_Messpunkte,211.07,3490071.1432,5627319.5760,0.0000
NivPunkt,PL04_Messpunkte,211.14,3490068.2227,5627318.8008,0.0000
NivPunkt,PL04_Messpunkte,211.16,3490068.8564,5627318.4630,0.0000
NivPunkt,PL04_Messpunkte,211.19,3490069.2281,5627317.5229,0.0000
NivPunkt,PL02_Messpunkte,211.54,3490077.8293,5627313.1511,0.0000
NivPunkt,PL02_Messpunkte,211.60,3490076.5595,5627313.4599,0.0000
NivPunkt,PL02_Messpunkte,211.60,3490076.5467,5627313.9581,0.0000
NivPunkt,PL02_Messpunkte,211.39,3490074.9957,5627315.0116,0.0000
NivPunkt,PL02_Messpunkte,211.50,3490076.6178,5627314.4288,0.0000
NivPunkt,PL02_Messpunkte,211.50,3490075.8443,5627313.8093,0.0000
NivPunkt,PL02_Messpunkte,211.50,3490075.4090,5627313.2252,0.0000
NivPunkt,PL02_Messpunkte,211.55,3490076.8372,5627312.5003,0.0000
NivPunkt,PL02_Messpunkte,211.46,3490074.6828,5627313.5100,0.0000
NivPunkt,PL02_Messpunkte,211.51,3490074.8450,5627314.2407,0.0000
NivPunkt,PL02_Messpunkte,211.42,3490074.5108,5627313.9549,0.0000
NivPunkt,PL03_Messpunkte,211.62,3490074.5935,5627298.7349,0.0000
NivPunkt,PL03_Messpunkte,211.69,3490076.4730,5627296.3059,0.0000
NivPunkt,PL03_Messpunkte,211.63,3490076.3263,5627297.6799,0.0000
NivPunkt,PL03_Messpunkte,211.66,3490074.9734,5627295.9846,0.0000
NivPunkt,PL03_Messpunkte,211.50,3490075.5508,5627309.3123,0.0000
NivPunkt,PL03_Messpunkte,211.70,3490087.4076,5627318.1882,0.0000
NivPunkt,PL03_Messpunkte,211.61,3490074.8725,5627297.5093,0.0000
NivPunkt,PL03_Messpunkte,211.61,3490074.2407,5627298.0809,0.0000
NivPunkt,PL03_Messpunkte,211.61,3490073.6622,5627298.6100,0.0000
NivPunkt,PL03_Messpunkte,211.62,3490074.7064,5627297.6456,0.0000
NivPunkt,PL03_Messpunkte,211.66,3490075.7249,5627297.0232,0.0000
NivPunkt,PL03_Messpunkte,211.59,3490073.8107,5627297.5182,0.0000
NivPunkt,PL02_Messpunkte,211.54,3490077.1141,5627311.2922,0.0000
NivPunkt,PL02_Messpunkte,211.55,3490075.7303,5627309.3440,0.0000
NivPunkt,PL02_Messpunkte,211.22,3490068.2087,5627319.3446,0.0000
NivPunkt,PL02_Messpunkte,211.54,3490074.2433,5627310.5263,0.0000
NivPunkt,PL02_Messpunkte,211.42,3490072.7209,5627311.7691,0.0000
NivPunkt,PL02_Messpunkte,211.52,3490074.0962,5627310.6077,0.0000
NivPunkt,PL02_Messpunkte,211.18,3490071.3968,5627319.6353,0.0000
NivPunkt,PL02_Messpunkte,211.12,3490071.0263,5627321.7143,0.0000
NivPunkt,PL02_Messpunkte,211.23,3490071.7133,5627320.9998,0.0000
NivPunkt,PL02_Messpunkte,212.17,3490072.1430,5627321.7212,0.0000
NivPunkt,PL02_Messpunkte,211.08,3490071.8912,5627322.5433,0.0000
NivPunkt,PL02_Messpunkte,211.13,3490073.0059,5627321.4413,0.0000
NivPunkt,PL02_Messpunkte,211.55,3490075.7775,5627310.9122,0.0000
NivPunkt,PL02_Messpunkte,211.51,3490075.2507,5627312.3759,0.0000
NivPunkt,PL02_Messpunkte,211.49,3490075.4703,5627312.1830,0.0000
NivPunkt,PL02_Messpunkte,211.52,3490075.3966,5627312.4857,0.0000
NivPunkt,PL02_Messpunkte,211.60,3490075.9466,5627312.1618,0.0000
NivPunkt,PL02_Messpunkte,211.53,3490075.5399,5627312.4011,0.0000
NivPunkt,PL02_Messpunkte,211.53,3490073.7670,5627313.6300,0.0000
NivPunkt,PL02_Messpunkte,211.48,3490074.6345,5627312.2129,0.0000
NivPunkt,PL02_Messpunkte,211.46,3490074.0161,5627311.9633,0.0000
NivPunkt,PL02_Messpunkte,211.58,3490076.0575,5627311.6290,0.0000
NivPunkt,PL02_Messpunkte,211.38,3490073.8775,5627313.3855,0.0000
NivPunkt,PL02_Messpunkte,211.54,3490076.9197,5627311.0995,0.0000
NivPunkt,PL03_Messpunkte,211.49,3490074.7715,5627310.3059,0.0000
NivPunkt,PL03_Messpunkte,210.86,3490083.0317,5627335.3720,0.0000
NivPunkt,PL03_Messpunkte,210.87,3490083.8062,5627335.1446,0.0000
NivPunkt,PL03_Messpunkte,210.78,3490078.8227,5627338.7386,0.0000
NivPunkt,PL03_Messpunkte,210.82,3490080.5164,5627338.7143,0.0000
NivPunkt,PL03_Messpunkte,210.79,3490078.7334,5627339.1913,0.0000
NivPunkt,PL03_Messpunkte,210.90,3490084.0815,5627334.6050,0.0000
NivPunkt,PL03_Messpunkte,210.94,3490091.4984,5627338.2364,0.0000
NivPunkt,PL03_Messpunkte,210.94,3490089.9619,5627338.6757,0.0000
NivPunkt,PL03_Messpunkte,210.97,3490091.2510,5627337.3742,0.0000
NivPunkt,PL03_Messpunkte,210.91,3490083.8546,5627333.9752,0.0000
NivPunkt,PL03_Messpunkte,210.96,3490089.7132,5627337.8185,0.0000
NivPunkt,PL03_Messpunkte,210.83,3490079.9991,5627336.9471,0.0000
NivPunkt,PL03_Messpunkte,210.83,3490078.7477,5627334.9498,0.0000
NivPunkt,PL03_Messpunkte,210.84,3490078.0268,5627335.1693,0.0000
NivPunkt,PL03_Messpunkte,210.83,3490077.3939,5627334.8005,0.0000
NivPunkt,PL03_Messpunkte,210.79,3490080.0501,5627336.7665,0.0000
NivPunkt,PL03_Messpunkte,210.84,3490079.3020,5627334.2558,0.0000
NivPunkt,PL03_Messpunkte,210.79,3490078.1623,5627337.3199,0.0000
NivPunkt,PL03_Messpunkte,210.88,3490075.2261,5627334.9339,0.0000
NivPunkt,PL03_Messpunkte,210.88,3490077.0547,5627334.4158,0.0000
NivPunkt,PL03_Messpunkte,210.86,3490076.0818,5627337.9199,0.0000
NivPunkt,PL03_Messpunkte,210.82,3490078.0673,5627337.5136,0.0000
NivPunkt,PL03_Messpunkte,210.83,3490077.8978,5627337.3735,0.0000
NivPunkt,PL03_Messpunkte,210.94,3490090.6905,5627337.9519,0.0000
NivPunkt,PL03_Messpunkte,211.44,3490075.0855,5627312.5899,0.0000
NivPunkt,PL03_Messpunkte,211.43,3490075.3947,5627312.3053,0.0000
NivPunkt,PL03_Messpunkte,211.43,3490075.1737,5627313.3689,0.0000
NivPunkt,PL03_Messpunkte,211.45,3490076.4768,5627313.9616,0.0000
NivPunkt,PL03_Messpunkte,211.46,3490075.9290,5627313.1332,0.0000
NivPunkt,PL03_Messpunkte,211.33,3490073.0613,5627311.8421,0.0000
NivPunkt,PL03_Messpunkte,211.50,3490076.0285,5627309.9233,0.0000
NivPunkt,PL03_Messpunkte,211.52,3490073.9485,5627310.3482,0.0000
NivPunkt,PL03_Messpunkte,211.45,3490076.4689,5627311.4504,0.0000
NivPunkt,PL03_Messpunkte,211.40,3490074.2224,5627311.0169,0.0000
NivPunkt,PL03_Messpunkte,211.48,3490074.5068,5627310.8871,0.0000
NivPunkt,PL03_Messpunkte,211.36,3490074.7121,5627314.6925,0.0000
NivPunkt,PL03_Messpunkte,210.89,3490081.6730,5627333.6509,0.0000
NivPunkt,PL03_Messpunkte,210.89,3490081.7138,5627333.9456,0.0000
NivPunkt,PL03_Messpunkte,210.90,3490082.1382,5627333.4934,0.0000
NivPunkt,PL03_Messpunkte,210.90,3490082.4757,5627332.8038,0.0000
NivPunkt,PL03_Messpunkte,210.89,3490081.4471,5627333.0198,0.0000
NivPunkt,PL03_Messpunkte,210.91,3490082.6925,5627333.7783,0.0000
NivPunkt,PL03_Messpunkte,211.39,3490073.8893,5627313.6243,0.0000
NivPunkt,PL03_Messpunkte,211.44,3490074.4331,5627313.9998,0.0000
NivPunkt,PL03_Messpunkte,211.39,3490073.7557,5627313.5196,0.0000
NivPunkt,PL03_Messpunkte,211.45,3490075.4830,5627312.5467,0.0000
NivPunkt,PL03_Messpunkte,211.41,3490074.3042,5627313.5941,0.0000
NivPunkt,PL01_Messpunkte,208.57,3490076.2375,5627404.3572,0.0000
NivPunkt,PL01_Messpunkte,209.12,3490082.2620,5627396.3717,0.0000
NivPunkt,PL01_Messpunkte,208.75,3490084.0919,5627404.7951,0.0000
NivPunkt,PL01_Messpunkte,208.90,3490084.1070,5627401.5085,0.0000
NivPunkt,PL01_Messpunkte,208.97,3490083.1227,5627399.2635,0.0000
NivPunkt,PL01_Messpunkte,208.73,3490076.0028,5627401.3257,0.0000
NivPunkt,PL01_Messpunkte,209.39,3490077.7586,5627386.6790,0.0000
NivPunkt,PL01_Messpunkte,209.20,3490081.7196,5627394.4407,0.0000
NivPunkt,PL01_Messpunkte,208.81,3490074.1944,5627398.7040,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490044.3626,5627295.5421,0.0000
NivPunkt,PL01_Messpunkte,211.07,3490042.3907,5627291.8159,0.0000
NivPunkt,PL01_Messpunkte,208.79,3490081.0702,5627402.4218,0.0000
NivPunkt,PL01_Messpunkte,209.13,3490094.2431,5627403.3589,0.0000
NivPunkt,PL01_Messpunkte,208.78,3490086.6232,5627406.5501,0.0000
NivPunkt,PL01_Messpunkte,208.95,3490094.3341,5627407.1863,0.0000
NivPunkt,PL01_Messpunkte,208.53,3490086.3116,5627409.9394,0.0000
NivPunkt,PL01_Messpunkte,208.74,3490088.0281,5627409.2659,0.0000
NivPunkt,PL01_Messpunkte,208.71,3490084.1168,5627405.6266,0.0000
NivPunkt,PL01_Messpunkte,208.32,3490077.5736,5627412.5678,0.0000
NivPunkt,PL01_Messpunkte,208.24,3490078.0487,5627414.3353,0.0000
NivPunkt,PL01_Messpunkte,208.35,3490077.8120,5627411.1981,0.0000
NivPunkt,PL01_Messpunkte,208.47,3490076.9233,5627406.6631,0.0000
NivPunkt,PL01_Messpunkte,208.44,3490076.9597,5627408.3093,0.0000
NivPunkt,PL01_Messpunkte,208.83,3490073.5483,5627396.8053,0.0000
NivPunkt,PL01_Messpunkte,209.35,3490068.8206,5627379.4341,0.0000
NivPunkt,PL01_Messpunkte,209.68,3490076.1644,5627375.2338,0.0000
NivPunkt,PL01_Messpunkte,209.51,3490077.5368,5627380.0224,0.0000
NivPunkt,PL01_Messpunkte,209.38,3490073.4973,5627381.8722,0.0000
NivPunkt,PL01_Messpunkte,209.60,3490076.7035,5627377.1487,0.0000
NivPunkt,PL01_Messpunkte,209.41,3490068.2733,5627377.5274,0.0000
NivPunkt,PL01_Messpunkte,209.95,3490074.7998,5627370.6311,0.0000
NivPunkt,PL01_Messpunkte,210.77,3490066.2346,5627369.7796,0.0000
NivPunkt,PL01_Messpunkte,210.66,3490067.0952,5627372.8012,0.0000
NivPunkt,PL01_Messpunkte,209.81,3490075.3079,5627372.3555,0.0000
NivPunkt,PL01_Messpunkte,209.58,3490067.6260,5627374.5764,0.0000
NivPunkt,PL01_Messpunkte,209.51,3490078.0831,5627381.9520,0.0000
NivPunkt,PL01_Messpunkte,209.01,3490071.7211,5627392.3370,0.0000
NivPunkt,PL01_Messpunkte,209.06,3490071.4048,5627389.0953,0.0000
NivPunkt,PL01_Messpunkte,209.38,3490080.3235,5627389.6351,0.0000
NivPunkt,PL01_Messpunkte,209.32,3490080.6821,5627391.4393,0.0000
NivPunkt,PL01_Messpunkte,208.93,3490072.7081,5627393.9136,0.0000
NivPunkt,PL01_Messpunkte,209.07,3490071.1141,5627387.3148,0.0000
NivPunkt,PL01_Messpunkte,209.36,3490073.6219,5627383.0475,0.0000
NivPunkt,PL01_Messpunkte,209.22,3490069.2576,5627382.4956,0.0000
NivPunkt,PL01_Messpunkte,209.18,3490070.0163,5627384.2880,0.0000
NivPunkt,PL01_Messpunkte,209.45,3490078.9373,5627384.8406,0.0000
NivPunkt,PL01_Messpunkte,209.45,3490077.0572,5627384.0793,0.0000
NivPunkt,PL01_Messpunkte,208.49,3490083.6036,5627410.0418,0.0000
NivPunkt,PL01_Messpunkte,212.35,3490082.6520,5627290.3052,0.0000
NivPunkt,PL01_Messpunkte,212.35,3490082.1519,5627291.7778,0.0000
NivPunkt,PL01_Messpunkte,212.30,3490078.9630,5627291.3010,0.0000
